player_name,club_name,json_club,league_name
Luca Lohr,Getafe CF,Getafe CF,La Liga
Guillem Trilla,Getafe CF,Getafe CF,La Liga
Juan Bernat,Getafe CF,Getafe CF,La Liga
Diego Rico,Getafe CF,Getafe CF,La Liga
David Argüelles,Getafe CF,Getafe CF,La Liga
Gorka Rivera,Getafe CF,Getafe CF,La Liga
Juan Iglesias,Getafe CF,Getafe CF,La Liga
Allan Nyom,Getafe CF,Getafe CF,La Liga
Ismael Bekhoucha,Getafe CF,Getafe CF,La Liga
Mauro Arambarri,Getafe CF,Getafe CF,La Liga
Ramón Terrats,Getafe CF,Getafe CF,La Liga
Luis Milla,Getafe CF,Getafe CF,La Liga
Carles Aleñá,Getafe CF,Getafe CF,La Liga
John Patrick,Getafe CF,Getafe CF,La Liga
Yellu Santiago,Getafe CF,Getafe CF,La Liga
Alberto Risco,Getafe CF,Getafe CF,La Liga
Coba da Costa,Getafe CF,Getafe CF,La Liga
Juanmi,Getafe CF,Getafe CF,La Liga
Abdoulaye Keita,Getafe CF,Getafe CF,La Liga
Álex Sola,Getafe CF,Getafe CF,La Liga
Carles Pérez,Getafe CF,Getafe CF,La Liga
Peter Federico,Getafe CF,Getafe CF,La Liga
Christantus Uche,Getafe CF,Getafe CF,La Liga
Borja Mayoral,Getafe CF,Getafe CF,La Liga
Álvaro Rodríguez,Getafe CF,Getafe CF,La Liga
Bertuğ Yıldırım,Getafe CF,Getafe CF,La Liga
Martín Cuéllar,Getafe CF,Getafe CF,La Liga
Dominik Greif,RCD Mallorca,Mallorca,La Liga
Leo Román,RCD Mallorca,Mallorca,La Liga
Iván Cuéllar,RCD Mallorca,Mallorca,La Liga
Pere García,RCD Mallorca,Mallorca,La Liga
Martin Valjent,RCD Mallorca,Mallorca,La Liga
José Copete,RCD Mallorca,Mallorca,La Liga
Siebe Van der Heyden,RCD Mallorca,Mallorca,La Liga
Antonio Raíllo,RCD Mallorca,Mallorca,La Liga
David López,RCD Mallorca,Mallorca,La Liga
Sebas Wade,RCD Mallorca,Mallorca,La Liga
Johan Mojica,RCD Mallorca,Mallorca,La Liga
Toni Lato,RCD Mallorca,Mallorca,La Liga
Pablo Maffeo,RCD Mallorca,Mallorca,La Liga
Mateu Morey,RCD Mallorca,Mallorca,La Liga
Samú Costa,RCD Mallorca,Mallorca,La Liga
Omar Mascarell,RCD Mallorca,Mallorca,La Liga
Sergi Darder,RCD Mallorca,Mallorca,La Liga
Manu Morlanes,RCD Mallorca,Mallorca,La Liga
Antonio Sánchez,RCD Mallorca,Mallorca,La Liga
Jan Salas,RCD Mallorca,Mallorca,La Liga
Dani Rodríguez,RCD Mallorca,Mallorca,La Liga
Daniel Luna,RCD Mallorca,Mallorca,La Liga
Chiquinho,RCD Mallorca,Mallorca,La Liga
Javi Llabrés,RCD Mallorca,Mallorca,La Liga
Robert Navarro,RCD Mallorca,Mallorca,La Liga
Takuma Asano,RCD Mallorca,Mallorca,La Liga
Valery Fernández,RCD Mallorca,Mallorca,La Liga
Vedat Muriqi,RCD Mallorca,Mallorca,La Liga
Cyle Larin,RCD Mallorca,Mallorca,La Liga
Abdón Prats,RCD Mallorca,Mallorca,La Liga
Marc Domènech,RCD Mallorca,Mallorca,La Liga
Karl Hein,Real Valladolid CF,Real Valladolid CF,La Liga
André Ferreira,Real Valladolid CF,Real Valladolid CF,La Liga
Álvaro Aceves,Real Valladolid CF,Real Valladolid CF,La Liga
Arnau Rafús,Real Valladolid CF,Real Valladolid CF,La Liga
Enzo Boyomo,Real Valladolid CF,Real Valladolid CF,La Liga
Juma Bah,Real Valladolid CF,Real Valladolid CF,La Liga
Eray Cömert,Real Valladolid CF,Real Valladolid CF,La Liga
David Torres,Real Valladolid CF,Real Valladolid CF,La Liga
Javi Sánchez,Real Valladolid CF,Real Valladolid CF,La Liga
Cenk Özkacar,Real Valladolid CF,Real Valladolid CF,La Liga
Joseph Aidoo,Real Valladolid CF,Real Valladolid CF,La Liga
Iago Parente,Real Valladolid CF,Real Valladolid CF,La Liga
Adam Aznou,Real Valladolid CF,Real Valladolid CF,La Liga
Henrique Silva,Real Valladolid CF,Real Valladolid CF,La Liga
Raúl Chasco,Real Valladolid CF,Real Valladolid CF,La Liga
Lucas Rosa,Real Valladolid CF,Real Valladolid CF,La Liga
Antonio Candela,Real Valladolid CF,Real Valladolid CF,La Liga
Luis Pérez,Real Valladolid CF,Real Valladolid CF,La Liga
Koke Iglesias,Real Valladolid CF,Real Valladolid CF,La Liga
Florian Grillitsch,Real Valladolid CF,Real Valladolid CF,La Liga
Mario Martín,Real Valladolid CF,Real Valladolid CF,La Liga
Stanko Juric,Real Valladolid CF,Real Valladolid CF,La Liga
Tamás Nikitscher,Real Valladolid CF,Real Valladolid CF,La Liga
César de la Hoz,Real Valladolid CF,Real Valladolid CF,La Liga
Kike Pérez,Real Valladolid CF,Real Valladolid CF,La Liga
Víctor Meseguer,Real Valladolid CF,Real Valladolid CF,La Liga
Ibrahim Alani,Real Valladolid CF,Real Valladolid CF,La Liga
Mario Maroto,Real Valladolid CF,Real Valladolid CF,La Liga
Adrián Verde,Real Valladolid CF,Real Valladolid CF,La Liga
Selim Amallah,Real Valladolid CF,Real Valladolid CF,La Liga
Chuki,Real Valladolid CF,Real Valladolid CF,La Liga
Raúl Moro,Real Valladolid CF,Real Valladolid CF,La Liga
Stipe Biuk,Real Valladolid CF,Real Valladolid CF,La Liga
Darwin Machís,Real Valladolid CF,Real Valladolid CF,La Liga
Kenedy,Real Valladolid CF,Real Valladolid CF,La Liga
Amath Ndiaye,Real Valladolid CF,Real Valladolid CF,La Liga
Anuar,Real Valladolid CF,Real Valladolid CF,La Liga
Iván Sánchez,Real Valladolid CF,Real Valladolid CF,La Liga
Xavi Moreno,Real Valladolid CF,Real Valladolid CF,La Liga
Juanmi Latasa,Real Valladolid CF,Real Valladolid CF,La Liga
Mamadou Sylla,Real Valladolid CF,Real Valladolid CF,La Liga
Marcos André,Real Valladolid CF,Real Valladolid CF,La Liga
Adrián Arnu,Real Valladolid CF,Real Valladolid CF,La Liga
Augusto Batalla,Rayo Vallecano,Rayo Vallecano,La Liga
Dani Cárdenas,Rayo Vallecano,Rayo Vallecano,La Liga
Miguel Ángel Morro,Rayo Vallecano,Rayo Vallecano,La Liga
Juanpe Gil,Rayo Vallecano,Rayo Vallecano,La Liga
Miguel Benedi,Rayo Vallecano,Rayo Vallecano,La Liga
Adrián Molina,Rayo Vallecano,Rayo Vallecano,La Liga
Abdul Mumin,Rayo Vallecano,Rayo Vallecano,La Liga
Florian Lejeune,Rayo Vallecano,Rayo Vallecano,La Liga
Pelayo Fernández,Rayo Vallecano,Rayo Vallecano,La Liga
Aridane Hernández,Rayo Vallecano,Rayo Vallecano,La Liga
Marco de las Sías,Rayo Vallecano,Rayo Vallecano,La Liga
Sergio Lozano,Rayo Vallecano,Rayo Vallecano,La Liga
Pep Chavarría,Rayo Vallecano,Rayo Vallecano,La Liga
Alfonso Espino,Rayo Vallecano,Rayo Vallecano,La Liga
Andrei Rațiu,Rayo Vallecano,Rayo Vallecano,La Liga
Iván Balliu,Rayo Vallecano,Rayo Vallecano,La Liga
Gerard Gumbau,Rayo Vallecano,Rayo Vallecano,La Liga
Pedro Díaz,Rayo Vallecano,Rayo Vallecano,La Liga
Unai López,Rayo Vallecano,Rayo Vallecano,La Liga
Óscar Valentín,Rayo Vallecano,Rayo Vallecano,La Liga
Pathé Ciss,Rayo Vallecano,Rayo Vallecano,La Liga
Diego Méndez,Rayo Vallecano,Rayo Vallecano,La Liga
James Rodríguez,Rayo Vallecano,Rayo Vallecano,La Liga
Randy Nteka,Rayo Vallecano,Rayo Vallecano,La Liga
Joni Montiel,Rayo Vallecano,Rayo Vallecano,La Liga
Óscar Trejo,Rayo Vallecano,Rayo Vallecano,La Liga
Álvaro García,Rayo Vallecano,Rayo Vallecano,La Liga
Jorge de Frutos,Rayo Vallecano,Rayo Vallecano,La Liga
Adrián Embarba,Rayo Vallecano,Rayo Vallecano,La Liga
Isi Palazón,Rayo Vallecano,Rayo Vallecano,La Liga
Sergio Camello,Rayo Vallecano,Rayo Vallecano,La Liga
Raúl de Tomás,Rayo Vallecano,Rayo Vallecano,La Liga
Sergi Guardiola,Rayo Vallecano,Rayo Vallecano,La Liga
Etienne Eto'o,Rayo Vallecano,Rayo Vallecano,La Liga
Juan Soriano,CD Leganés,Leganés,La Liga
Marko Dmitrovic,CD Leganés,Leganés,La Liga
Alvin Abajas,CD Leganés,Leganés,La Liga
Guillermo Ruiz,CD Leganés,Leganés,La Liga
Jackson Porozo,CD Leganés,Leganés,La Liga
Jorge Sáenz,CD Leganés,Leganés,La Liga
Sergio González,CD Leganés,Leganés,La Liga
Matija Nastasić,CD Leganés,Leganés,La Liga
Aritz Arambarri,CD Leganés,Leganés,La Liga
Lalo Aguilar,CD Leganés,Leganés,La Liga
Joao Urbáez,CD Leganés,Leganés,La Liga
Javi Hernández,CD Leganés,Leganés,La Liga
Enric Franquesa,CD Leganés,Leganés,La Liga
Borna Barisic,CD Leganés,Leganés,La Liga
Iker Bachiller,CD Leganés,Leganés,La Liga
Valentin Rosier,CD Leganés,Leganés,La Liga
Adrià Altimira,CD Leganés,Leganés,La Liga
Yvan Neyou,CD Leganés,Leganés,La Liga
Renato Tapia,CD Leganés,Leganés,La Liga
Julián Chicco,CD Leganés,Leganés,La Liga
Carlos Guirao,CD Leganés,Leganés,La Liga
Seydouba Cissé,CD Leganés,Leganés,La Liga
Darko Brasanac,CD Leganés,Leganés,La Liga
Álex Gil,CD Leganés,Leganés,La Liga
Fer Rodríguez,CD Leganés,Leganés,La Liga
Hugo Solozábal,CD Leganés,Leganés,La Liga
Óscar Rodríguez,CD Leganés,Leganés,La Liga
Munir El Haddadi,CD Leganés,Leganés,La Liga
Roberto López,CD Leganés,Leganés,La Liga
Juan Cruz,CD Leganés,Leganés,La Liga
Yan Diomande,CD Leganés,Leganés,La Liga
Duk,CD Leganés,Leganés,La Liga
Naim García,CD Leganés,Leganés,La Liga
Piri,CD Leganés,Leganés,La Liga
Adrián Rosell,CD Leganés,Leganés,La Liga
Dani Raba,CD Leganés,Leganés,La Liga
Sébastien Haller,CD Leganés,Leganés,La Liga
Miguel de la Fuente,CD Leganés,Leganés,La Liga
Diego García,CD Leganés,Leganés,La Liga
Suleiman El Haddadi,CD Leganés,Leganés,La Liga
Josep Martínez,Inter de Milão,Inter de Milão,Série A
Yann Sommer,Inter de Milão,Inter de Milão,Série A
Alessandro Calligaris,Inter de Milão,Inter de Milão,Série A
Raffaele Di Gennaro,Inter de Milão,Inter de Milão,Série A
Alain Taho,Inter de Milão,Inter de Milão,Série A
Alessandro Bastoni,Inter de Milão,Inter de Milão,Série A
Yann Bisseck,Inter de Milão,Inter de Milão,Série A
Benjamin Pavard,Inter de Milão,Inter de Milão,Série A
Stefan de Vrij,Inter de Milão,Inter de Milão,Série A
Tomás Palacios,Inter de Milão,Inter de Milão,Série A
Francesco Acerbi,Inter de Milão,Inter de Milão,Série A
Christos Alexiou,Inter de Milão,Inter de Milão,Série A
Alessandro Fontanarosa,Inter de Milão,Inter de Milão,Série A
Gabriele Re Cecconi,Inter de Milão,Inter de Milão,Série A
Federico Dimarco,Inter de Milão,Inter de Milão,Série A
Carlos Augusto,Inter de Milão,Inter de Milão,Série A
Matteo Cocchi,Inter de Milão,Inter de Milão,Série A
Matteo Motta,Inter de Milão,Inter de Milão,Série A
Denzel Dumfries,Inter de Milão,Inter de Milão,Série A
Matteo Darmian,Inter de Milão,Inter de Milão,Série A
Mike Aidoo,Inter de Milão,Inter de Milão,Série A
Hakan Çalhanoğlu,Inter de Milão,Inter de Milão,Série A
Kristjan Asllani,Inter de Milão,Inter de Milão,Série A
Mattia Zanchetta,Inter de Milão,Inter de Milão,Série A
Nicolò Barella,Inter de Milão,Inter de Milão,Série A
Davide Frattesi,Inter de Milão,Inter de Milão,Série A
Petar Sučić,Inter de Milão,Inter de Milão,Série A
Piotr Zieliński,Inter de Milão,Inter de Milão,Série A
Henrikh Mkhitaryan,Inter de Milão,Inter de Milão,Série A
Thomas Berenbruch,Inter de Milão,Inter de Milão,Série A
Luka Topalović,Inter de Milão,Inter de Milão,Série A
Luis Henrique,Inter de Milão,Inter de Milão,Série A
Nicola Zalewski,Inter de Milão,Inter de Milão,Série A
Valentín Carboni,Inter de Milão,Inter de Milão,Série A
Daniele Quieto,Inter de Milão,Inter de Milão,Série A
Tajon Buchanan,Inter de Milão,Inter de Milão,Série A
Giacomo De Pieri,Inter de Milão,Inter de Milão,Série A
Sebastiano Esposito,Inter de Milão,Inter de Milão,Série A
Joaquín Correa,Inter de Milão,Inter de Milão,Série A
Lautaro Martínez,Inter de Milão,Inter de Milão,Série A
Marcus Thuram,Inter de Milão,Inter de Milão,Série A
Pio Esposito,Inter de Milão,Inter de Milão,Série A
Mehdi Taremi,Inter de Milão,Inter de Milão,Série A
Marko Arnautovic,Inter de Milão,Inter de Milão,Série A
Matteo Spinaccè,Inter de Milão,Inter de Milão,Série A
Matteo Lavelli,Inter de Milão,Inter de Milão,Série A
Michele Di Gregorio,Juventus FC,Juventus FC,Série A
Mattia Perin,Juventus FC,Juventus FC,Série A
Giovanni Daffara,Juventus FC,Juventus FC,Série A
Carlo Pinsoglio,Juventus FC,Juventus FC,Série A
Giovanni Garofani,Juventus FC,Juventus FC,Série A
Bremer,Juventus FC,Juventus FC,Série A
Pierre Kalulu,Juventus FC,Juventus FC,Série A
Renato Veiga,Juventus FC,Juventus FC,Série A
Federico Gatti,Juventus FC,Juventus FC,Série A
Lloyd Kelly,Juventus FC,Juventus FC,Série A
Danilo,Juventus FC,Juventus FC,Série A
Daniele Rugani,Juventus FC,Juventus FC,Série A
Javier Gil,Juventus FC,Juventus FC,Série A
Niccolò Rizzo,Juventus FC,Juventus FC,Série A
Alfonso Montero,Juventus FC,Juventus FC,Série A
Juan Cabal,Juventus FC,Juventus FC,Série A
Jonas Rouhi,Juventus FC,Juventus FC,Série A
Riccardo Turicchia,Juventus FC,Juventus FC,Série A
Nicolò Savona,Juventus FC,Juventus FC,Série A
Alberto Costa,Juventus FC,Juventus FC,Série A
Manuel Locatelli,Juventus FC,Juventus FC,Série A
Khéphren Thuram,Juventus FC,Juventus FC,Série A
Douglas Luiz,Juventus FC,Juventus FC,Série A
Weston McKennie,Juventus FC,Juventus FC,Série A
Nicolò Fagioli,Juventus FC,Juventus FC,Série A
Augusto Owusu,Juventus FC,Juventus FC,Série A
Andrea Cambiaso,Juventus FC,Juventus FC,Série A
Filip Kostić,Juventus FC,Juventus FC,Série A
Filippo Pagnucco,Juventus FC,Juventus FC,Série A
Teun Koopmeiners,Juventus FC,Juventus FC,Série A
Vasilije Adžić,Juventus FC,Juventus FC,Série A
Christos Papadopoulos,Juventus FC,Juventus FC,Série A
Kenan Yıldız,Juventus FC,Juventus FC,Série A
Nico González,Juventus FC,Juventus FC,Série A
Samuel Mbangula,Juventus FC,Juventus FC,Série A
Francisco Conceição,Juventus FC,Juventus FC,Série A
Timothy Weah,Juventus FC,Juventus FC,Série A
Alessandro Pietrelli,Juventus FC,Juventus FC,Série A
Lorenzo Anghelè,Juventus FC,Juventus FC,Série A
Dušan Vlahović,Juventus FC,Juventus FC,Série A
Randal Kolo Muani,Juventus FC,Juventus FC,Série A
Arkadiusz Milik,Juventus FC,Juventus FC,Série A
Diego Pugno,Juventus FC,Juventus FC,Série A
Mike Maignan,AC Milan,AC Milan,Série A
Marco Sportiello,AC Milan,AC Milan,Série A
Lorenzo Torriani,AC Milan,AC Milan,Série A
Noah Raveyre,AC Milan,AC Milan,Série A
Lapo Nava,AC Milan,AC Milan,Série A
Fikayo Tomori,AC Milan,AC Milan,Série A
Malick Thiaw,AC Milan,AC Milan,Série A
Strahinja Pavlović,AC Milan,AC Milan,Série A
Matteo Gabbia,AC Milan,AC Milan,Série A
Theo Hernández,AC Milan,AC Milan,Série A
Davide Bartesaghi,AC Milan,AC Milan,Série A
Álex Jiménez,AC Milan,AC Milan,Série A
Emerson Royal,AC Milan,AC Milan,Série A
Davide Calabria,AC Milan,AC Milan,Série A
Kyle Walker,AC Milan,AC Milan,Série A
Filippo Terracciano,AC Milan,AC Milan,Série A
Alessandro Florenzi,AC Milan,AC Milan,Série A
Youssouf Fofana,AC Milan,AC Milan,Série A
Ismaël Bennacer,AC Milan,AC Milan,Série A
Silvano Vos,AC Milan,AC Milan,Série A
Tijjani Reijnders,AC Milan,AC Milan,Série A
Yunus Musah,AC Milan,AC Milan,Série A
Ruben Loftus-Cheek,AC Milan,AC Milan,Série A
Warren Bondo,AC Milan,AC Milan,Série A
Kevin Zeroli,AC Milan,AC Milan,Série A
Alexis Saelemaekers,AC Milan,AC Milan,Série A
Mattia Liberali,AC Milan,AC Milan,Série A
Hugo Cuenca,AC Milan,AC Milan,Série A
Rafael Leão,AC Milan,AC Milan,Série A
Noah Okafor,AC Milan,AC Milan,Série A
Riccardo Sottil,AC Milan,AC Milan,Série A
Chaka Traorè,AC Milan,AC Milan,Série A
Christian Pulisic,AC Milan,AC Milan,Série A
Samuel Chukwueze,AC Milan,AC Milan,Série A
Bob Murphy Omoregbe,AC Milan,AC Milan,Série A
João Félix,AC Milan,AC Milan,Série A
Santiago Gimenez,AC Milan,AC Milan,Série A
Tammy Abraham,AC Milan,AC Milan,Série A
Álvaro Morata,AC Milan,AC Milan,Série A
Francesco Camarda,AC Milan,AC Milan,Série A
Luka Jović,AC Milan,AC Milan,Série A
Marco Carnesecchi,Atalanta BC,Atalanta,Série A
Juan Musso,Atalanta BC,Atalanta,Série A
Rui Patrício,Atalanta BC,Atalanta,Série A
Paolo Vismara,Atalanta BC,Atalanta,Série A
Matevz Dajcar,Atalanta BC,Atalanta,Série A
Francesco Rossi,Atalanta BC,Atalanta,Série A
Giorgio Scalvini,Atalanta BC,Atalanta,Série A
Isak Hien,Atalanta BC,Atalanta,Série A
Odilon Kossounou,Atalanta BC,Atalanta,Série A
Stefan Posch,Atalanta BC,Atalanta,Série A
Sead Kolasinac,Atalanta BC,Atalanta,Série A
Ben Godfrey,Atalanta BC,Atalanta,Série A
Berat Djimsiti,Atalanta BC,Atalanta,Série A
Rafael Tolói,Atalanta BC,Atalanta,Série A
Relja Obric,Atalanta BC,Atalanta,Série A
Tommaso Del Lungo,Atalanta BC,Atalanta,Série A
Pietro Comi,Atalanta BC,Atalanta,Série A
Pietro Tornaghi,Atalanta BC,Atalanta,Série A
Matteo Ruggeri,Atalanta BC,Atalanta,Série A
Marco Palestra,Atalanta BC,Atalanta,Série A
Ibrahim Sulemana,Atalanta BC,Atalanta,Série A
Marten de Roon,Atalanta BC,Atalanta,Série A
Éderson,Atalanta BC,Atalanta,Série A
Mario Pašalić,Atalanta BC,Atalanta,Série A
Marco Brescianini,Atalanta BC,Atalanta,Série A
Lorenzo Riccio,Atalanta BC,Atalanta,Série A
Alberto Manzoni,Atalanta BC,Atalanta,Série A
Federico Steffanoni,Atalanta BC,Atalanta,Série A
Raoul Bellanova,Atalanta BC,Atalanta,Série A
Davide Zappacosta,Atalanta BC,Atalanta,Série A
Juan Cuadrado,Atalanta BC,Atalanta,Série A
Javison Idele,Atalanta BC,Atalanta,Série A
Mitchel Bakker,Atalanta BC,Atalanta,Série A
Lorenzo Bernasconi,Atalanta BC,Atalanta,Série A
Charles De Ketelaere,Atalanta BC,Atalanta,Série A
Lazar Samardžić,Atalanta BC,Atalanta,Série A
Nicolò Zaniolo,Atalanta BC,Atalanta,Série A
Daniel Maldini,Atalanta BC,Atalanta,Série A
Federico Cassa,Atalanta BC,Atalanta,Série A
Ademola Lookman,Atalanta BC,Atalanta,Série A
Dominic Vavassori,Atalanta BC,Atalanta,Série A
Mateo Retegui,Atalanta BC,Atalanta,Série A
Gianluca Scamacca,Atalanta BC,Atalanta,Série A
Vanja Vlahović,Atalanta BC,Atalanta,Série A
Alex Meret,Napoli,Napoli,Série A
Elia Caprile,Napoli,Napoli,Série A
Simone Scuffet,Napoli,Napoli,Série A
Nikita Contini,Napoli,Napoli,Série A
Claudio Turi,Napoli,Napoli,Série A
Alessandro Buongiorno,Napoli,Napoli,Série A
Amir Rrahmani,Napoli,Napoli,Série A
Natan,Napoli,Napoli,Série A
Rafa Marín,Napoli,Napoli,Série A
Juan Jesus,Napoli,Napoli,Série A
Mattia Esposito,Napoli,Napoli,Série A
Mathías Olivera,Napoli,Napoli,Série A
Leonardo Spinazzola,Napoli,Napoli,Série A
Giovanni Di Lorenzo,Napoli,Napoli,Série A
Pasquale Mazzocchi,Napoli,Napoli,Série A
Stanislav Lobotka,Napoli,Napoli,Série A
Billy Gilmour,Napoli,Napoli,Série A
Francesco Gioielli,Napoli,Napoli,Série A
Scott McTominay,Napoli,Napoli,Série A
Frank Anguissa,Napoli,Napoli,Série A
Philip Billing,Napoli,Napoli,Série A
Michael Folorunsho,Napoli,Napoli,Série A
Luis Hasa,Napoli,Napoli,Série A
Gennaro Iaccarino,Napoli,Napoli,Série A
Coli Saco,Napoli,Napoli,Série A
Alessio Zerbin,Napoli,Napoli,Série A
Francesco Mezzoni,Napoli,Napoli,Série A
Gianluca Gaetano,Napoli,Napoli,Série A
Khvicha Kvaratskhelia,Napoli,Napoli,Série A
Noah Okafor,Napoli,Napoli,Série A
David Neres,Napoli,Napoli,Série A
Matteo Politano,Napoli,Napoli,Série A
Cyril Ngonge,Napoli,Napoli,Série A
Giacomo Raspadori,Napoli,Napoli,Série A
Romelu Lukaku,Napoli,Napoli,Série A
Giovanni Simeone,Napoli,Napoli,Série A
Walid Cheddira,Napoli,Napoli,Série A
Mile Svilar,AS Roma,Roma,Série A
Mathew Ryan,AS Roma,Roma,Série A
Pierluigi Gollini,AS Roma,Roma,Série A
Renato Marin,AS Roma,Roma,Série A
Giorgio De Marzi,AS Roma,Roma,Série A
Alessio Marcaccini,AS Roma,Roma,Série A
Evan Ndicka,AS Roma,Roma,Série A
Gianluca Mancini,AS Roma,Roma,Série A
Victor Nelsson,AS Roma,Roma,Série A
Mario Hermoso,AS Roma,Roma,Série A
