Matchday,Date,Home,Away,FullTime
Asian Games,1994-10-07,Uzbekistan,Thailand,5-4
Asian Games,1994-10-07,Turkmenistan,Yemen,4-0
Asian Games,1994-10-09,Japan,Myanmar,5-0
Asian Games,1994-10-09,Iran,Yemen,4-0
Asian Games,1994-10-09,Saudi Arabia,Hong Kong,2-1
Asian Games,1994-10-09,Malaysia,Thailand,1-1
Asian Games,1994-10-09,Bahrain,Turkmenistan,2-2
Asian Games,1994-10-09,Oman,Nepal,1-0
Asian Games,1994-10-09,Qatar,United Arab Emirates,2-2
Asian Games,1994-10-11,Japan,South Korea,2-3
Asian Games,1994-10-11,China,Saudi Arabia,2-0
Asian Games,1994-10-11,Kuwait,United Arab Emirates,2-1
Asian Games,1994-10-11,Uzbekistan,Turkmenistan,3-0
Asian Games,1994-10-13,China,Kuwait,2-0
Asian Games,1994-10-13,Uzbekistan,South Korea,1-0
Asian Games,1994-10-15,Kuwait,South Korea,2-1
Asian Games,1994-10-16,Uzbekistan,China,4-2
Asian Games,1998-11-30,China,Lebanon,4-1
Asian Games,1998-11-30,Turkmenistan,Vietnam,2-0
Asian Games,1998-11-30,Oman,Hong Kong,6-0
Asian Games,1998-12-01,Japan,Nepal,5-0
Asian Games,1998-12-01,Iran,Kazakhstan,2-0
Asian Games,1998-12-01,Kuwait,Mongolia,11-0
Asian Games,1998-12-01,Tajikistan,Maldives,3-0
Asian Games,1998-12-02,China,Cambodia,4-1
Asian Games,1998-12-02,Turkmenistan,South Korea,3-2
Asian Games,1998-12-02,Thailand,Hong Kong,5-0
Asian Games,1998-12-02,North Korea,United Arab Emirates,3-3
Asian Games,1998-12-03,Japan,India,1-0
Asian Games,1998-12-03,Kuwait,Uzbekistan,3-3
Asian Games,1998-12-03,Kazakhstan,Laos,5-0
Asian Games,1998-12-03,Qatar,Tajikistan,2-1
Asian Games,1998-12-04,Lebanon,Cambodia,5-1
Asian Games,1998-12-04,South Korea,Vietnam,4-0
Asian Games,1998-12-04,Thailand,Oman,2-0
Asian Games,1998-12-05,India,Nepal,1-0
Asian Games,1998-12-05,Iran,Laos,6-1
Asian Games,1998-12-05,Uzbekistan,Mongolia,15-0
Asian Games,1998-12-05,Qatar,Maldives,4-0
Asian Games,1998-12-07,South Korea,Japan,2-0
Asian Games,1998-12-07,Turkmenistan,India,3-2
Asian Games,1998-12-07,Uzbekistan,North Korea,4-0
Asian Games,1998-12-07,Kuwait,United Arab Emirates,5-0
Asian Games,1998-12-08,China,Tajikistan,3-1
Asian Games,1998-12-08,Qatar,Lebanon,1-0
Asian Games,1998-12-08,Oman,Iran,4-2
Asian Games,1998-12-08,Thailand,Kazakhstan,1-1
Asian Games,1998-12-09,Japan,Kuwait,2-1
Asian Games,1998-12-09,Uzbekistan,India,2-0
Asian Games,1998-12-09,South Korea,United Arab Emirates,2-1
Asian Games,1998-12-09,North Korea,Turkmenistan,1-1
Asian Games,1998-12-10,China,Oman,6-1
Asian Games,1998-12-10,Thailand,Lebanon,1-0
Asian Games,1998-12-10,Iran,Tajikistan,5-0
Asian Games,1998-12-10,Kazakhstan,Qatar,2-0
Asian Games,1998-12-11,United Arab Emirates,Japan,1-0
Asian Games,1998-12-11,North Korea,India,2-0
Asian Games,1998-12-11,South Korea,Kuwait,1-0
Asian Games,1998-12-11,Turkmenistan,Uzbekistan,1-1
Asian Games,1998-12-12,Iran,China,2-1
Asian Games,1998-12-12,Lebanon,Kazakhstan,3-0
Asian Games,1998-12-12,Thailand,Qatar,1-2
Asian Games,1998-12-12,Oman,Tajikistan,3-3
Asian Games,1998-12-14,China,Turkmenistan,3-0
Asian Games,1998-12-14,Iran,Uzbekistan,4-0
Asian Games,1998-12-14,Thailand,South Korea,2-1
Asian Games,1998-12-14,Kuwait,Qatar,0-0
Asian Games,1998-12-16,Iran,China,1-0
Asian Games,1998-12-16,Thailand,Kuwait,0-3
Asian Games,1998-12-19,Thailand,China,0-3
Asian Games,1998-12-19,Iran,Kuwait,2-0
