Matchday,Date,Home,Away,FullTime
British Championship,1979-05-25,Northern Ireland,Wales,1-1
British Championship,1979-05-26,England,Scotland,3-1
British Championship,1980-05-16,Northern Ireland,Scotland,1-0
British Championship,1980-05-17,Wales,England,4-1
British Championship,1980-05-20,England,Northern Ireland,1-1
British Championship,1980-05-21,Scotland,Wales,1-0
British Championship,1980-05-23,Wales,Northern Ireland,0-1
British Championship,1980-05-24,Scotland,England,0-2
British Championship,1981-05-16,Wales,Scotland,2-0
British Championship,1981-05-19,Scotland,Northern Ireland,2-0
British Championship,1981-05-20,England,Wales,0-0
British Championship,1981-05-23,England,Scotland,0-1
British Championship,1982-02-23,England,Northern Ireland,4-0
British Championship,1982-04-27,Wales,England,0-1
British Championship,1982-04-28,Northern Ireland,Scotland,1-1
British Championship,1982-05-24,Scotland,Wales,1-0
British Championship,1982-05-27,Wales,Northern Ireland,3-0
British Championship,1982-05-29,Scotland,England,0-1
British Championship,1983-02-23,England,Wales,2-1
British Championship,1983-05-24,Scotland,Northern Ireland,0-0
British Championship,1983-05-28,Wales,Scotland,0-2
British Championship,1983-05-28,Northern Ireland,England,0-0
British Championship,1983-05-31,Northern Ireland,Wales,0-1
British Championship,1983-06-01,England,Scotland,2-0
British Championship,1983-12-13,Northern Ireland,Scotland,2-0
British Championship,1984-02-28,Scotland,Wales,2-1
British Championship,1984-04-04,England,Northern Ireland,1-0
British Championship,1984-05-02,Wales,England,1-0
British Championship,1984-05-22,Wales,Northern Ireland,1-1
British Championship,1984-05-26,Scotland,England,1-1
