Matchday,Date,Home,Away,FullTime
CONCACAF Championship,2021-07-20,Suriname,Guadeloupe,2-1
CONCACAF Championship,2021-07-20,Panama,Grenada,3-1
CONCACAF Championship,2021-07-24,Qatar,El Salvador,3-2
CONCACAF Championship,2021-07-24,Mexico,Honduras,3-0
CONCACAF Championship,2021-07-25,United States,Jamaica,1-0
CONCACAF Championship,2021-07-25,Canada,Costa Rica,2-0
CONCACAF Championship,2021-07-29,United States,Qatar,1-0
CONCACAF Championship,2021-07-29,Mexico,Canada,2-1
CONCACAF Championship,2021-08-01,United States,Mexico,1-0
CONCACAF Championship,2023-06-24,United States,Jamaica,1-1
CONCACAF Championship,2023-06-25,Haiti,Qatar,2-1
CONCACAF Championship,2023-06-25,Mexico,Honduras,4-0
CONCACAF Championship,2023-06-25,Trinidad and Tobago,Saint Kitts and Nevis,3-0
CONCACAF Championship,2023-06-26,Panama,Costa Rica,2-1
CONCACAF Championship,2023-06-26,Martinique,El Salvador,2-1
CONCACAF Championship,2023-06-27,Canada,Guadeloupe,2-2
CONCACAF Championship,2023-06-27,Guatemala,Cuba,1-0
CONCACAF Championship,2023-06-28,United States,Saint Kitts and Nevis,6-0
CONCACAF Championship,2023-06-28,Jamaica,Trinidad and Tobago,4-1
CONCACAF Championship,2023-06-29,Honduras,Qatar,1-1
CONCACAF Championship,2023-06-29,Mexico,Haiti,3-1
CONCACAF Championship,2023-06-30,Costa Rica,El Salvador,0-0
CONCACAF Championship,2023-06-30,Panama,Martinique,2-1
CONCACAF Championship,2023-07-01,Canada,Guatemala,0-0
CONCACAF Championship,2023-07-01,Guadeloupe,Cuba,4-1
CONCACAF Championship,2023-07-02,Qatar,Mexico,1-0
CONCACAF Championship,2023-07-02,United States,Trinidad and Tobago,6-0
CONCACAF Championship,2023-07-02,Honduras,Haiti,2-1
CONCACAF Championship,2023-07-02,Jamaica,Saint Kitts and Nevis,5-0
CONCACAF Championship,2023-07-04,Canada,Cuba,4-2
CONCACAF Championship,2023-07-04,Costa Rica,Martinique,6-4
CONCACAF Championship,2023-07-04,El Salvador,Panama,2-2
CONCACAF Championship,2023-07-04,Guatemala,Guadeloupe,3-2
CONCACAF Championship,2023-07-08,Panama,Qatar,4-0
CONCACAF Championship,2023-07-08,Mexico,Costa Rica,2-0
CONCACAF Championship,2023-07-09,United States,Canada,2-2
CONCACAF Championship,2023-07-09,Jamaica,Guatemala,1-0
CONCACAF Championship,2023-07-12,United States,Panama,1-1
CONCACAF Championship,2023-07-12,Mexico,Jamaica,3-0
CONCACAF Championship,2023-07-16,Mexico,Panama,1-0
