Matchday,Date,Home,Away,FullTime
Olympic Games qualifier,1976-03-14,Japan,Philippines,3-0
Olympic Games qualifier,1976-03-14,Senegal,Ghana,0-0
Olympic Games qualifier,1976-03-17,Japan,Philippines,3-0
Olympic Games qualifier,1976-03-21,Japan,South Korea,0-2
Olympic Games qualifier,1976-03-27,South Korea,Japan,2-2
Olympic Games qualifier,1976-03-28,Zambia,Sudan,2-2
Olympic Games qualifier,1976-03-28,Ghana,Senegal,2-1
Olympic Games qualifier,1976-03-31,Israel,Japan,3-0
Olympic Games qualifier,1976-04-03,Nigeria,Morocco,3-1
Olympic Games qualifier,1976-04-04,South Korea,Israel,1-3
Olympic Games qualifier,1976-04-04,Sudan,Zambia,0-0
Olympic Games qualifier,1976-04-07,East Germany,Czechoslovakia,0-0
Olympic Games qualifier,1976-04-11,Israel,Japan,4-1
Olympic Games qualifier,1976-04-18,Morocco,Nigeria,1-0
Olympic Games qualifier,1976-04-18,Cuba,Guatemala,1-1
Olympic Games qualifier,1976-04-25,Guatemala,Cuba,1-1
Olympic Games qualifier,1976-04-28,Israel,South Korea,0-0
Olympic Games qualifier,1979-03-25,Tunisia,Libya,1-0
Olympic Games qualifier,1979-04-05,Haiti,Dominican Republic,4-1
Olympic Games qualifier,1979-04-06,Algeria,Mali,1-0
Olympic Games qualifier,1979-04-07,Haiti,Dominican Republic,3-0
Olympic Games qualifier,1979-04-13,Libya,Tunisia,3-0
Olympic Games qualifier,1979-04-15,Morocco,Senegal,1-0
Olympic Games qualifier,1979-04-22,Mali,Algeria,1-0
Olympic Games qualifier,1979-04-29,Senegal,Morocco,1-0
Olympic Games qualifier,1979-05-05,Netherlands Antilles,Trinidad and Tobago,2-3
Olympic Games qualifier,1979-05-06,Lesotho,Mauritius,4-1
Olympic Games qualifier,1979-05-06,Barbados,Suriname,1-2
Olympic Games qualifier,1979-05-12,Madagascar,Ethiopia,2-1
Olympic Games qualifier,1979-05-13,Ghana,Kenya,4-1
Olympic Games qualifier,1979-05-13,Mauritius,Lesotho,2-3
Olympic Games qualifier,1979-05-13,Guatemala,El Salvador,2-0
Olympic Games qualifier,1979-05-13,Jamaica,Cuba,0-3
Olympic Games qualifier,1979-05-20,El Salvador,Guatemala,1-0
Olympic Games qualifier,1979-05-20,Trinidad and Tobago,Netherlands Antilles,6-1
