Matchday,Date,Home,Away,FullTime
CECAFA Cup,1996-11-22,Uganda,Tanzania,1-0
CECAFA Cup,1996-11-22,Rwanda,Zanzibar,1-1
CECAFA Cup,1996-11-24,Kenya,Zanzibar,1-0
CECAFA Cup,1996-11-24,Sudan,Tanzania,3-2
CECAFA Cup,1996-11-27,Uganda,Kenya,2-0
CECAFA Cup,1996-11-29,Sudan,Kenya,1-1
CECAFA Cup,1999-07-24,Rwanda,Djibouti,4-1
CECAFA Cup,1999-07-25,Burundi,Uganda,0-0
CECAFA Cup,1999-07-25,Ethiopia,Zanzibar,2-0
CECAFA Cup,1999-07-26,Tanzania,Djibouti,2-1
CECAFA Cup,1999-07-27,Ethiopia,Sudan,0-0
CECAFA Cup,1999-07-27,Burundi,Somalia,3-0
CECAFA Cup,1999-07-28,Kenya,Eritrea,1-0
CECAFA Cup,1999-07-28,Rwanda,Tanzania,0-0
CECAFA Cup,1999-07-29,Uganda,Somalia,2-0
CECAFA Cup,1999-07-29,Sudan,Zanzibar,1-1
CECAFA Cup,1999-07-31,Rwanda,Uganda,1-0
CECAFA Cup,1999-07-31,Burundi,Tanzania,1-0
CECAFA Cup,1999-08-01,Kenya,Sudan,3-0
CECAFA Cup,1999-08-03,Rwanda,Kenya,0-0
CECAFA Cup,1999-08-07,Rwanda,Burundi,0-0
CECAFA Cup,2000-11-18,Uganda,Ethiopia,2-2
CECAFA Cup,2000-11-19,Djibouti,Somalia,0-0
CECAFA Cup,2000-11-20,Eritrea,Kenya,0-0
CECAFA Cup,2000-11-20,Uganda,Burundi,2-1
CECAFA Cup,2000-11-21,Ethiopia,Somalia,2-1
CECAFA Cup,2000-11-22,Rwanda,Kenya,2-1
CECAFA Cup,2000-11-23,Uganda,Somalia,6-0
CECAFA Cup,2000-11-23,Burundi,Djibouti,4-2
CECAFA Cup,2000-11-25,Ethiopia,Djibouti,4-2
CECAFA Cup,2000-11-25,Eritrea,Rwanda,1-1
CECAFA Cup,2000-11-26,Burundi,Somalia,3-0
CECAFA Cup,2000-11-27,Uganda,Djibouti,7-0
CECAFA Cup,2000-11-27,Ethiopia,Burundi,1-0
CECAFA Cup,2000-11-29,Uganda,Rwanda,3-1
CECAFA Cup,2000-12-02,Ethiopia,Rwanda,1-1
CECAFA Cup,2001-12-08,Rwanda,Somalia,3-0
CECAFA Cup,2001-12-09,Uganda,Djibouti,10-1
CECAFA Cup,2001-12-09,Tanzania,Burundi,2-1
CECAFA Cup,2001-12-10,Kenya,Eritrea,2-1
CECAFA Cup,2001-12-11,Tanzania,Uganda,1-0
CECAFA Cup,2001-12-11,Burundi,Djibouti,3-1
CECAFA Cup,2001-12-12,Kenya,Somalia,3-0
CECAFA Cup,2001-12-12,Rwanda,Eritrea,1-0
CECAFA Cup,2001-12-13,Tanzania,Djibouti,4-1
CECAFA Cup,2001-12-13,Ethiopia,Zanzibar,5-0
CECAFA Cup,2001-12-14,Burundi,Uganda,2-0
CECAFA Cup,2001-12-14,Eritrea,Somalia,0-0
CECAFA Cup,2001-12-15,Rwanda,Kenya,0-0
CECAFA Cup,2001-12-17,Kenya,Eritrea,1-0
CECAFA Cup,2001-12-18,Rwanda,Uganda,3-2
CECAFA Cup,2001-12-18,Burundi,Ethiopia,2-2
CECAFA Cup,2001-12-20,Rwanda,Ethiopia,0-1
CECAFA Cup,2001-12-22,Ethiopia,Kenya,2-1
CECAFA Cup,2002-11-30,Tanzania,Kenya,1-0
CECAFA Cup,2002-11-30,Rwanda,Zanzibar,1-0
CECAFA Cup,2002-12-01,Uganda,Somalia,2-0
CECAFA Cup,2002-12-01,Burundi,Eritrea,1-1
CECAFA Cup,2002-12-02,Tanzania,Sudan,1-1
CECAFA Cup,2002-12-02,Ethiopia,Zanzibar,0-0
CECAFA Cup,2002-12-03,Burundi,Kenya,1-1
CECAFA Cup,2002-12-03,Rwanda,Somalia,1-0
CECAFA Cup,2002-12-04,Uganda,Ethiopia,3-0
CECAFA Cup,2002-12-04,Eritrea,Sudan,2-1
CECAFA Cup,2002-12-05,Tanzania,Burundi,2-0
CECAFA Cup,2002-12-05,Zanzibar,Somalia,1-0
CECAFA Cup,2002-12-06,Kenya,Eritrea,4-1
CECAFA Cup,2002-12-06,Uganda,Rwanda,2-1
CECAFA Cup,2002-12-07,Somalia,Ethiopia,1-0
CECAFA Cup,2002-12-07,Sudan,Burundi,2-1
CECAFA Cup,2002-12-08,Uganda,Zanzibar,2-0
CECAFA Cup,2002-12-08,Tanzania,Eritrea,1-1
CECAFA Cup,2002-12-09,Kenya,Sudan,1-0
CECAFA Cup,2002-12-09,Rwanda,Ethiopia,1-0
CECAFA Cup,2002-12-11,Tanzania,Rwanda,3-0
CECAFA Cup,2002-12-12,Kenya,Uganda,3-1
CECAFA Cup,2002-12-14,Tanzania,Kenya,2-3
CECAFA Cup,2002-12-14,Rwanda,Uganda,2-1
CECAFA Cup,2003-11-30,Uganda,Eritrea,2-1
CECAFA Cup,2003-11-30,Sudan,Zanzibar,4-0
CECAFA Cup,2003-12-02,Kenya,Eritrea,3-2
CECAFA Cup,2003-12-02,Rwanda,Zanzibar,2-2
CECAFA Cup,2003-12-04,Kenya,Uganda,1-1
CECAFA Cup,2003-12-04,Sudan,Rwanda,3-0
CECAFA Cup,2003-12-08,Kenya,Rwanda,1-1
CECAFA Cup,2003-12-08,Sudan,Uganda,0-0
CECAFA Cup,2003-12-10,Sudan,Kenya,1-2
CECAFA Cup,2003-12-10,Uganda,Rwanda,2-0
CECAFA Cup,2004-12-11,Rwanda,Zanzibar,4-2
CECAFA Cup,2004-12-11,Ethiopia,Burundi,2-1
CECAFA Cup,2004-12-12,Kenya,Sudan,2-2
CECAFA Cup,2004-12-12,Uganda,Somalia,2-0
CECAFA Cup,2004-12-13,Zanzibar,Tanzania,4-2
CECAFA Cup,2004-12-13,Burundi,Rwanda,3-1
CECAFA Cup,2004-12-14,Kenya,Somalia,1-0
CECAFA Cup,2004-12-14,Sudan,Uganda,2-1
CECAFA Cup,2004-12-15,Burundi,Tanzania,2-0
CECAFA Cup,2004-12-15,Ethiopia,Rwanda,0-0
CECAFA Cup,2004-12-17,Ethiopia,Tanzania,2-0
CECAFA Cup,2004-12-17,Burundi,Zanzibar,2-1
CECAFA Cup,2004-12-18,Kenya,Uganda,1-1
CECAFA Cup,2004-12-18,Sudan,Somalia,4-0
CECAFA Cup,2004-12-19,Rwanda,Tanzania,5-1
CECAFA Cup,2004-12-19,Ethiopia,Zanzibar,3-0
CECAFA Cup,2004-12-22,Ethiopia,Kenya,2-2
CECAFA Cup,2004-12-22,Burundi,Sudan,2-1
CECAFA Cup,2004-12-25,Sudan,Kenya,2-1
CECAFA Cup,2004-12-25,Ethiopia,Burundi,3-0
CECAFA Cup,2005-11-26,Rwanda,Zanzibar,0-1
CECAFA Cup,2005-11-27,Ethiopia,Uganda,0-0
CECAFA Cup,2005-11-27,Somalia,Djibouti,2-1
CECAFA Cup,2005-11-28,Tanzania,Burundi,2-1
CECAFA Cup,2005-11-28,Zanzibar,Eritrea,3-0
CECAFA Cup,2005-11-29,Sudan,Somalia,4-1
CECAFA Cup,2005-11-30,Uganda,Djibouti,6-1
CECAFA Cup,2005-11-30,Zanzibar,Burundi,2-1
CECAFA Cup,2005-11-30,Rwanda,Eritrea,3-2
CECAFA Cup,2005-12-01,Uganda,Somalia,7-0
CECAFA Cup,2005-12-01,Ethiopia,Sudan,3-1
CECAFA Cup,2005-12-02,Tanzania,Zanzibar,1-1
CECAFA Cup,2005-12-02,Burundi,Eritrea,0-0
CECAFA Cup,2005-12-03,Uganda,Sudan,3-0
CECAFA Cup,2005-12-03,Ethiopia,Djibouti,6-0
CECAFA Cup,2005-12-04,Tanzania,Eritrea,1-0
CECAFA Cup,2005-12-04,Rwanda,Burundi,2-0
CECAFA Cup,2005-12-05,Sudan,Djibouti,4-0
CECAFA Cup,2005-12-05,Ethiopia,Somalia,3-1
CECAFA Cup,2005-12-06,Rwanda,Tanzania,3-1
CECAFA Cup,2005-12-08,Rwanda,Uganda,1-0
CECAFA Cup,2005-12-08,Ethiopia,Zanzibar,4-0
CECAFA Cup,2005-12-10,Uganda,Zanzibar,0-0
CECAFA Cup,2005-12-10,Rwanda,Ethiopia,0-1
CECAFA Cup,2006-11-25,Ethiopia,Tanzania,1-2
CECAFA Cup,2006-11-26,Burundi,Zambia,3-2
CECAFA Cup,2006-11-26,Malawi,Djibouti,3-0
CECAFA Cup,2006-11-27,Uganda,Sudan,2-1
CECAFA Cup,2006-11-27,Rwanda,Somalia,3-0
CECAFA Cup,2006-11-28,Tanzania,Malawi,2-1
CECAFA Cup,2006-11-28,Ethiopia,Djibouti,4-0
CECAFA Cup,2006-11-29,Burundi,Zanzibar,0-0
CECAFA Cup,2006-11-30,Uganda,Rwanda,1-0
CECAFA Cup,2006-11-30,Sudan,Somalia,3-0
CECAFA Cup,2006-12-01,Tanzania,Djibouti,3-0
CECAFA Cup,2006-12-01,Ethiopia,Malawi,1-0
CECAFA Cup,2006-12-02,Zambia,Zanzibar,4-0
CECAFA Cup,2006-12-03,Uganda,Somalia,2-0
CECAFA Cup,2006-12-03,Rwanda,Sudan,0-0
CECAFA Cup,2006-12-05,Rwanda,Tanzania,2-1
CECAFA Cup,2006-12-05,Ethiopia,Zambia,0-1
CECAFA Cup,2006-12-06,Malawi,Uganda,0-0
CECAFA Cup,2006-12-06,Sudan,Burundi,1-0
CECAFA Cup,2006-12-08,Sudan,Uganda,2-2
CECAFA Cup,2006-12-08,Zambia,Rwanda,1-0
CECAFA Cup,2006-12-10,Rwanda,Uganda,0-0
CECAFA Cup,2006-12-10,Sudan,Zambia,0-0
CECAFA Cup,2007-12-08,Tanzania,Kenya,2-1
CECAFA Cup,2007-12-09,Uganda,Djibouti,7-0
CECAFA Cup,2007-12-09,Sudan,Zanzibar,2-2
CECAFA Cup,2007-12-09,Rwanda,Eritrea,2-1
CECAFA Cup,2007-12-10,Burundi,Somalia,3-0
CECAFA Cup,2007-12-11,Uganda,Rwanda,2-0
CECAFA Cup,2007-12-11,Eritrea,Djibouti,3-2
CECAFA Cup,2007-12-12,Burundi,Kenya,1-0
CECAFA Cup,2007-12-12,Tanzania,Somalia,1-0
CECAFA Cup,2007-12-13,Zanzibar,Ethiopia,3-1
CECAFA Cup,2007-12-13,Rwanda,Djibouti,9-0
CECAFA Cup,2007-12-14,Kenya,Somalia,2-0
CECAFA Cup,2007-12-14,Eritrea,Uganda,3-2
